FUND ID,TRANSACTION DATE,TRANSACTION TYPE,TRANSACTION AMOUNT
1223,2008-12-31T00:00:00Z,Value,8560161.324927354
1223,2009-12-31T00:00:00Z,Value,6418853.696104548
1223,2010-12-31T00:00:00Z,Value,5200563.918313837
1223,2011-12-31T00:00:00Z,Value,4453422.6007627025
1223,2012-12-31T00:00:00Z,Value,2090877.6686890349
1223,2017-12-31T00:00:00Z,Value,2188017.933456579
1223,2018-12-31T00:00:00Z,Value,3497348.600285055
1223,2019-12-31T00:00:00Z,Value,3737359.5193118476
1223,2020-12-31T00:00:00Z,Value,6444052.693406216
2774,2018-04-01T00:00:00Z,Capital Call,-128844.98199523496
2774,2010-02-14T00:00:00Z,Capital Call,-627562.446071169
2774,2013-02-14T00:00:00Z,Capital Call,-220164.6129754553
2774,2012-02-15T00:00:00Z,Capital Call,-618074.3047998687
2774,2008-08-15T00:00:00Z,Capital Call,-809814.0946627407
2774,2009-08-15T00:00:00Z,Capital Call,-897579.1225867573
2774,2012-08-15T00:00:00Z,Capital Call,-867991.2272105213
2774,2017-08-15T00:00:00Z,Capital Call,-425853.2246351945
2774,2007-11-15T00:00:00Z,Capital Call,-848112.5603809166
2774,2010-11-15T00:00:00Z,Capital Call,-1434548.7580042724
2774,2011-11-15T00:00:00Z,Capital Call,-824943.788422033
2774,2012-11-15T00:00:00Z,Capital Call,-164268.31865489203
2774,2013-11-15T00:00:00Z,Capital Call,-465152.6577710909
2774,2015-11-15T00:00:00Z,Capital Call,-1159099.924347717
2774,2008-05-16T00:00:00Z,Capital Call,-836949.1214465534
2774,2012-05-16T00:00:00Z,Capital Call,-463518.18561307096
2774,2013-05-16T00:00:00Z,Capital Call,-562448.245073327
2774,2014-05-16T00:00:00Z,Capital Call,-221980.9123724845
2774,2017-05-16T00:00:00Z,Capital Call,-200634.16433419698
2774,2018-04-01T00:00:00Z,Distribution,1197993.4895101236
2774,2017-08-15T00:00:00Z,Distribution,4104085.7177146175
2774,2015-11-15T00:00:00Z,Distribution,2805092.289519853
2774,2016-11-15T00:00:00Z,Distribution,193709.8131064819
2774,2017-11-15T00:00:00Z,Distribution,1790919.4325385513
2774,2008-06-30T00:00:00Z,Value,1361430.838849585
2774,2009-06-30T00:00:00Z,Value,2043202.6826047748
2774,2010-06-30T00:00:00Z,Value,3569960.0836777124
2774,2011-06-30T00:00:00Z,Value,5270309.348204808
2774,2012-06-30T00:00:00Z,Value,7492031.532963937
2774,2013-06-30T00:00:00Z,Value,10970190.698721685
2774,2014-06-30T00:00:00Z,Value,10839678.663438493
2774,2015-06-30T00:00:00Z,Value,12509626.96494381
2774,2016-06-30T00:00:00Z,Value,9155153.004020138
2774,2017-06-30T00:00:00Z,Value,12196772.624285169
2774,2018-06-30T00:00:00Z,Value,5456937.827689
2774,2019-06-30T00:00:00Z,Value,6028608.981588374
2774,2020-06-30T00:00:00Z,Value,5964732.768333561
2774,2008-09-30T00:00:00Z,Value,2110430.604129269
2774,2009-09-30T00:00:00Z,Value,2853710.1224732413
2774,2010-09-30T00:00:00Z,Value,3424662.7314335126
2774,2011-09-30T00:00:00Z,Value,4773570.564499453
2774,2012-09-30T00:00:00Z,Value,7744030.137183024
2774,2013-09-30T00:00:00Z,Value,10756082.649910139
2774,2014-09-30T00:00:00Z,Value,9699639.904121123
2774,2015-09-30T00:00:00Z,Value,11832697.889608854
2774,2016-09-30T00:00:00Z,Value,10744258.524953015
2774,2017-09-30T00:00:00Z,Value,7581026.634307882
2774,2018-09-30T00:00:00Z,Value,5349182.419161372
2774,2019-09-30T00:00:00Z,Value,5694664.606274667
2774,2020-09-30T00:00:00Z,Value,5143663.7481614845
2774,2008-03-31T00:00:00Z,Value,563348.3406020999
2774,2010-03-31T00:00:00Z,Value,3677066.974326276
2774,2011-03-31T00:00:00Z,Value,5184503.820934927
2774,2012-03-31T00:00:00Z,Value,6540224.844011947
2774,2013-03-31T00:00:00Z,Value,9345927.885348933
2774,2014-03-31T00:00:00Z,Value,10664860.958673073
2774,2015-03-31T00:00:00Z,Value,12105958.977961214
2774,2016-03-31T00:00:00Z,Value,9828138.322970409
2774,2017-03-31T00:00:00Z,Value,9805728.1867914
2774,2019-03-31T00:00:00Z,Value,5733823.757541126
2774,2020-03-31T00:00:00Z,Value,4894815.567042928
2774,2007-12-31T00:00:00Z,Value,624755.594065208
2774,2008-12-31T00:00:00Z,Value,2033781.2860426493
2774,2009-12-31T00:00:00Z,Value,3016720.0106818746
2774,2010-12-31T00:00:00Z,Value,4687300.912218709
2774,2011-12-31T00:00:00Z,Value,6017835.581360534
2774,2012-12-31T00:00:00Z,Value,9529383.538042258
2774,2013-12-31T00:00:00Z,Value,10303497.416120326
2774,2014-12-31T00:00:00Z,Value,11760531.10728015
2774,2015-12-31T00:00:00Z,Value,11358754.144741526
2774,2016-12-31T00:00:00Z,Value,9195381.489815835
2774,2017-12-31T00:00:00Z,Value,5601903.876138528
2774,2018-12-31T00:00:00Z,Value,5143921.240478427
2774,2019-12-31T00:00:00Z,Value,6071407.745719411
2774,2020-12-31T00:00:00Z,Value,5064287.897521936
1046,2006-02-14T00:00:00Z,Capital Call,-1009278.0675180258
1046,2004-08-15T00:00:00Z,Capital Call,-1016491.1351911722
1046,2005-08-15T00:00:00Z,Capital Call,-1010120.5847226082
1046,2007-08-15T00:00:00Z,Capital Call,-1024461.2270779907
1046,2003-11-15T00:00:00Z,Capital Call,-966512.4042890966
1046,2006-11-15T00:00:00Z,Capital Call,-969586.7922715843
1046,2005-05-16T00:00:00Z,Capital Call,-995332.5092419982
1046,2008-05-16T00:00:00Z,Capital Call,-1003695.7948468626
1046,2002-09-30T00:00:00Z,Capital Call,-1984893.1935429573
1046,2007-08-15T00:00:00Z,Distribution,890822.2167557443
1046,2006-11-15T00:00:00Z,Distribution,2374720.8414025204
1046,2010-11-15T00:00:00Z,Distribution,623901.6211085021
1046,2011-11-15T00:00:00Z,Distribution,863862.1229840738
1046,2013-05-16T00:00:00Z,Distribution,768377.3951171023
1046,2003-06-30T00:00:00Z,Value,1701887.5146562078
1046,2004-06-30T00:00:00Z,Value,2593729.6131800013
1046,2005-06-30T00:00:00Z,Value,4976946.948716959
1046,2006-06-30T00:00:00Z,Value,6187621.197187483
1046,2007-06-30T00:00:00Z,Value,7599731.970210166
1046,2008-06-30T00:00:00Z,Value,8540054.508530075
1046,2009-06-30T00:00:00Z,Value,9749449.3088546
1046,2010-06-30T00:00:00Z,Value,10130611.789967233
1046,2012-06-30T00:00:00Z,Value,6424185.0009860825
1046,2013-06-30T00:00:00Z,Value,4076980.1464886526
1046,2014-06-30T00:00:00Z,Value,4975614.419502241
1046,2015-06-30T00:00:00Z,Value,5027753.827060484
1046,2016-06-30T00:00:00Z,Value,4875017.4165943945
1046,2002-09-30T00:00:00Z,Value,1742151.4049129263
1046,2003-09-30T00:00:00Z,Value,1743130.1951973704
1046,2004-09-30T00:00:00Z,Value,3681580.8295253967
1046,2005-09-30T00:00:00Z,Value,5908107.987266321
1046,2006-09-30T00:00:00Z,Value,6037385.29054024
1046,2007-09-30T00:00:00Z,Value,7746759.555577188
1046,2008-09-30T00:00:00Z,Value,10394580.044800408
1046,2009-09-30T00:00:00Z,Value,9281974.98312029
1046,2010-09-30T00:00:00Z,Value,9359185.28994069
1046,2011-09-30T00:00:00Z,Value,7496611.966148599
1046,2012-09-30T00:00:00Z,Value,4288491.163215433
1046,2013-09-30T00:00:00Z,Value,4103976.2748358008
1046,2014-09-30T00:00:00Z,Value,4759129.559087133
1046,2015-09-30T00:00:00Z,Value,4985547.73413072
1046,2003-03-31T00:00:00Z,Value,1702882.650121504
1046,2004-03-31T00:00:00Z,Value,2645844.1361295246
1046,2005-03-31T00:00:00Z,Value,3478547.7898690715
1046,2006-03-31T00:00:00Z,Value,6712124.527958348
1046,2007-03-31T00:00:00Z,Value,7365288.127082519
1046,2008-03-31T00:00:00Z,Value,7501653.24437435
1046,2009-03-31T00:00:00Z,Value,10555554.43516525
1046,2010-03-31T00:00:00Z,Value,9432166.775568703
1046,2011-03-31T00:00:00Z,Value,8265550.227014866
1046,2012-03-31T00:00:00Z,Value,6343463.962313852
1046,2013-03-31T00:00:00Z,Value,4718448.749791984
1046,2014-03-31T00:00:00Z,Value,5097475.933423159
1046,2015-03-31T00:00:00Z,Value,4968889.9842760125
1046,2016-03-31T00:00:00Z,Value,4914161.766618289
1046,2021-03-31T00:00:00Z,Value,0
1046,2002-12-31T00:00:00Z,Value,1755932.3082935773
1046,2003-12-31T00:00:00Z,Value,2608950.230748047
1046,2004-12-31T00:00:00Z,Value,3656810.8906125403
1046,2005-12-31T00:00:00Z,Value,5777273.3700822
1046,2006-12-31T00:00:00Z,Value,7328693.835657826
1046,2007-12-31T00:00:00Z,Value,7653527.826042688
1046,2008-12-31T00:00:00Z,Value,10546421.143419547
1046,2009-12-31T00:00:00Z,Value,9469797.052662024
1046,2010-12-31T00:00:00Z,Value,8468726.037162075
1046,2011-12-31T00:00:00Z,Value,6841401.515467014
1046,2012-12-31T00:00:00Z,Value,4762297.07395749
1046,2013-12-31T00:00:00Z,Value,4658639.968322385
1046,2014-12-31T00:00:00Z,Value,4752248.746791332
1046,2015-12-31T00:00:00Z,Value,5101376.124063702
919,2002-02-14T00:00:00Z,Capital Call,-719.223936637491
919,2003-02-14T00:00:00Z,Capital Call,-1007592.3533365129
919,2007-02-14T00:00:00Z,Capital Call,-498452.6335634291
919,2004-02-15T00:00:00Z,Capital Call,-1351515.9229990095
919,2008-02-15T00:00:00Z,Capital Call,-341085.86902171373
919,2001-08-15T00:00:00Z,Capital Call,-3446.082418042421
919,2003-08-15T00:00:00Z,Capital Call,-506342.0195411891
919,2004-08-15T00:00:00Z,Capital Call,-493383.13227519393
919,2005-08-15T00:00:00Z,Capital Call,-306776.34848468006
919,2007-08-15T00:00:00Z,Capital Call,-153218.4326313436
919,2008-08-15T00:00:00Z,Capital Call,-97886.90005615354
919,2001-11-15T00:00:00Z,Capital Call,-226.23714513313024
919,2003-11-15T00:00:00Z,Capital Call,-518466.433044523
919,2005-11-15T00:00:00Z,Capital Call,-644329.4862471521
919,2007-11-15T00:00:00Z,Capital Call,-199960.38709953427
919,2008-11-15T00:00:00Z,Capital Call,-298944.0543875098
919,2002-05-16T00:00:00Z,Capital Call,-977150.1574480492
919,2004-05-16T00:00:00Z,Capital Call,-306129.32894937694
919,2005-05-16T00:00:00Z,Capital Call,-464728.11280656606
919,2007-05-16T00:00:00Z,Capital Call,-96788.23816403747
919,2008-05-16T00:00:00Z,Capital Call,-149834.08410754055
919,2001-06-30T00:00:00Z,Capital Call,-1035611.0095368203
919,2002-09-30T00:00:00Z,Capital Call,4546.663404959869
919,2008-02-15T00:00:00Z,Distribution,1547194.9105387977
919,2012-02-15T00:00:00Z,Distribution,490767.4065687354
919,2016-02-15T00:00:00Z,Distribution,808860.2273846532
919,2020-02-15T00:00:00Z,Distribution,123122.19451510755
919,2010-08-15T00:00:00Z,Distribution,1336413.9835786016
919,2015-08-15T00:00:00Z,Distribution,1239960.7979087792
919,2016-08-15T00:00:00Z,Distribution,944678.018128091
919,2017-08-15T00:00:00Z,Distribution,318492.234142305
919,2009-11-15T00:00:00Z,Distribution,2341951.513059721
919,2012-11-15T00:00:00Z,Distribution,227544.95210646949
919,2015-11-15T00:00:00Z,Distribution,257516.92206389018
919,2006-05-16T00:00:00Z,Distribution,1327925.0388193442
919,2011-05-16T00:00:00Z,Distribution,839732.2031701324
919,2013-05-16T00:00:00Z,Distribution,7482186.940106347
919,2015-05-16T00:00:00Z,Distribution,420697.50610137515
919,2016-05-16T00:00:00Z,Distribution,3665057.1543059056
919,2001-06-30T00:00:00Z,Value,945292.1891231271
919,2002-06-30T00:00:00Z,Value,1703927.1166517772
919,2003-06-30T00:00:00Z,Value,2551412.4601059165
919,2004-06-30T00:00:00Z,Value,5018879.144154845
919,2005-06-30T00:00:00Z,Value,5838172.863304213
919,2006-06-30T00:00:00Z,Value,5444835.590857999
919,2007-06-30T00:00:00Z,Value,5612788.661962917
919,2008-06-30T00:00:00Z,Value,8397910.361267546
919,2009-06-30T00:00:00Z,Value,8107359.631244727
919,2010-06-30T00:00:00Z,Value,7884326.757849464
919,2011-06-30T00:00:00Z,Value,6369824.48540968
919,2012-06-30T00:00:00Z,Value,8044375.732822488
919,2013-06-30T00:00:00Z,Value,4367924.074112583
919,2014-06-30T00:00:00Z,Value,5501722.246320969
919,2015-06-30T00:00:00Z,Value,5614658.119518162
919,2016-06-30T00:00:00Z,Value,1109217.640482753
919,2017-06-30T00:00:00Z,Value,433173.9585647464
919,2018-06-30T00:00:00Z,Value,101835.65047102384
919,2019-06-30T00:00:00Z,Value,107946.77954865582
919,2001-09-30T00:00:00Z,Value,938510.8322923958
919,2003-09-30T00:00:00Z,Value,2837188.5326964315
919,2004-09-30T00:00:00Z,Value,5834611.940797813
919,2005-09-30T00:00:00Z,Value,6427188.034011595
919,2006-09-30T00:00:00Z,Value,5442273.94703186
919,2007-09-30T00:00:00Z,Value,5766803.992697018
919,2008-09-30T00:00:00Z,Value,8109483.916333965
919,2009-09-30T00:00:00Z,Value,9115537.067794308
919,2010-09-30T00:00:00Z,Value,6970350.164063138
919,2011-09-30T00:00:00Z,Value,6561603.0230120355
919,2012-09-30T00:00:00Z,Value,8528710.503314583
919,2013-09-30T00:00:00Z,Value,4830566.157017233
919,2014-09-30T00:00:00Z,Value,5527268.160309612
919,2015-09-30T00:00:00Z,Value,4333500.2597043235
919,2016-09-30T00:00:00Z,Value,425952.9101445554
919,2017-09-30T00:00:00Z,Value,105060.29767928159
919,2018-09-30T00:00:00Z,Value,105560.66294884925
919,2019-09-30T00:00:00Z,Value,110059.46237065158
919,2020-09-30T00:00:00Z,Value,0
919,2002-03-31T00:00:00Z,Value,824004.0297367295
919,2003-03-31T00:00:00Z,Value,2633938.5722084
919,2004-03-31T00:00:00Z,Value,4534965.257889463
919,2005-03-31T00:00:00Z,Value,5783123.568808971
919,2006-03-31T00:00:00Z,Value,7166056.240375496
919,2007-03-31T00:00:00Z,Value,5816717.235051626
919,2008-03-31T00:00:00Z,Value,8485565.455931626
919,2009-03-31T00:00:00Z,Value,8275722.011451986
919,2010-03-31T00:00:00Z,Value,7050027.786432995
919,2011-03-31T00:00:00Z,Value,7206781.773977429
919,2012-03-31T00:00:00Z,Value,6246720.884068949
919,2013-03-31T00:00:00Z,Value,11014018.755133253
919,2014-03-31T00:00:00Z,Value,4854504.395443562
919,2015-03-31T00:00:00Z,Value,5321830.133373689
919,2016-03-31T00:00:00Z,Value,3201740.0768931853
919,2017-03-31T00:00:00Z,Value,421637.3650864522
919,2018-03-31T00:00:00Z,Value,121560.75046141261
919,2019-03-31T00:00:00Z,Value,107937.64919788427
919,2020-03-31T00:00:00Z,Value,0
919,2021-03-31T00:00:00Z,Value,0
919,2001-12-31T00:00:00Z,Value,857265.9118544183
919,2002-12-31T00:00:00Z,Value,1712781.73160137
919,2003-12-31T00:00:00Z,Value,3076248.113456022
919,2004-12-31T00:00:00Z,Value,5719705.574404755
919,2005-12-31T00:00:00Z,Value,6989103.391994815
919,2006-12-31T00:00:00Z,Value,5621846.554273636
919,2007-12-31T00:00:00Z,Value,9335332.098807765
919,2008-12-31T00:00:00Z,Value,8369656.556582898
919,2009-12-31T00:00:00Z,Value,7138720.502500694
919,2010-12-31T00:00:00Z,Value,7412555.788345651
919,2011-12-31T00:00:00Z,Value,6692689.923722671
919,2012-12-31T00:00:00Z,Value,10210751.368781293
919,2013-12-31T00:00:00Z,Value,4701058.154937408
919,2014-12-31T00:00:00Z,Value,5343227.407754601
919,2015-12-31T00:00:00Z,Value,3513586.271661257
919,2016-12-31T00:00:00Z,Value,426378.27935422957
919,2017-12-31T00:00:00Z,Value,108158.75990180559
919,2018-12-31T00:00:00Z,Value,108347.38635320049
919,2019-12-31T00:00:00Z,Value,115509.68125263229
919,2020-12-31T00:00:00Z,Value,0
2458,2019-02-14T00:00:00Z,Capital Call,-1189019.4689100608
2458,2020-02-15T00:00:00Z,Capital Call,-398832.4350193143
2458,2018-08-15T00:00:00Z,Capital Call,-1161564.2293412238
2458,2019-08-15T00:00:00Z,Capital Call,-717008.0797635019
2458,2020-08-15T00:00:00Z,Capital Call,-305627.89236009127
2458,2018-11-15T00:00:00Z,Capital Call,-827804.3487071992
2458,2019-11-15T00:00:00Z,Capital Call,-1132900.514310226
2458,2020-11-15T00:00:00Z,Capital Call,-610359.3020997941
2458,2019-05-16T00:00:00Z,Capital Call,-1032312.0825737715
2458,2020-05-16T00:00:00Z,Capital Call,-584122.6909160614
2458,2018-06-30T00:00:00Z,Capital Call,-672015.0004820898
2458,2018-06-30T00:00:00Z,Value,607152.6799792165
2458,2019-06-30T00:00:00Z,Value,4693695.407044813
2458,2020-06-30T00:00:00Z,Value,8708255.214387199
2458,2018-09-30T00:00:00Z,Value,1665274.9502261537
2458,2019-09-30T00:00:00Z,Value,6100680.414268274
2458,2020-09-30T00:00:00Z,Value,8781420.77156899
2458,2019-03-31T00:00:00Z,Value,3668064.109716945
2458,2020-03-31T00:00:00Z,Value,8078256.934222353
2458,2018-12-31T00:00:00Z,Value,2389832.9093313776
2458,2019-12-31T00:00:00Z,Value,7411750.702716159
2458,2020-12-31T00:00:00Z,Value,10618725.616871048
1070,2014-02-14T00:00:00Z,Capital Call,-513871.8723319471
1070,2015-02-14T00:00:00Z,Capital Call,-599287.2114479542
1070,2018-02-14T00:00:00Z,Capital Call,-149602.38343756646
1070,2016-02-15T00:00:00Z,Capital Call,-414380.0150603056
1070,2013-04-15T00:00:00Z,Capital Call,-513353.8681361824
1070,2012-06-15T00:00:00Z,Capital Call,-310344.69158202416
1070,2013-06-15T00:00:00Z,Capital Call,-614594.002649188
1070,2016-08-15T00:00:00Z,Capital Call,-198228.0299142003
1070,2012-09-15T00:00:00Z,Capital Call,-459213.2450882345
1070,2013-09-15T00:00:00Z,Capital Call,-392221.1021706462
1070,2014-11-15T00:00:00Z,Capital Call,-360578.7961855531
1070,2015-11-15T00:00:00Z,Capital Call,-150626.89884379506
1070,2016-11-15T00:00:00Z,Capital Call,-193436.26762926579
1070,2017-11-15T00:00:00Z,Capital Call,-207461.95362135768
1070,2013-03-16T00:00:00Z,Capital Call,-301588.69514241815
1070,2014-03-16T00:00:00Z,Capital Call,-403723.7367108465
1070,2014-05-16T00:00:00Z,Capital Call,-493162.12919540703
1070,2015-05-16T00:00:00Z,Capital Call,-725698.6571475863
1070,2016-05-16T00:00:00Z,Capital Call,-405036.6561934352
1070,2013-07-16T00:00:00Z,Capital Call,-507799.7939661145
1070,2013-08-16T00:00:00Z,Capital Call,-727557.2707075626
1070,2012-12-16T00:00:00Z,Capital Call,-592339.6186642349
1070,2013-12-16T00:00:00Z,Capital Call,-588629.8508383334
1070,2012-01-31T00:00:00Z,Capital Call,-98645.52002027631
1070,2019-02-14T00:00:00Z,Distribution,1745645.3794989965
1070,2017-08-15T00:00:00Z,Distribution,2015855.1435782185
1070,2017-11-15T00:00:00Z,Distribution,4836208.956589493
1070,2020-11-15T00:00:00Z,Distribution,8649030.781489799
1070,2018-05-16T00:00:00Z,Distribution,345814.4612161398
1070,2020-05-16T00:00:00Z,Distribution,2145017.696333933
1070,2012-06-30T00:00:00Z,Value,404190.9738481045
1070,2013-06-30T00:00:00Z,Value,2760446.2299524704
1070,2014-06-30T00:00:00Z,Value,9259791.806271136
1070,2015-06-30T00:00:00Z,Value,18037454.013863176
1070,2016-06-30T00:00:00Z,Value,22565089.01563923
1070,2017-06-30T00:00:00Z,Value,25026983.203129366
1070,2018-06-30T00:00:00Z,Value,18082086.418688875
1070,2019-06-30T00:00:00Z,Value,21910032.230380435
1070,2020-06-30T00:00:00Z,Value,21204900.265144307
1070,2012-09-30T00:00:00Z,Value,710786.3126868975
1070,2013-09-30T00:00:00Z,Value,4332860.076931951
1070,2014-09-30T00:00:00Z,Value,9727723.776040569
1070,2015-09-30T00:00:00Z,Value,18019600.472279448
1070,2016-09-30T00:00:00Z,Value,21862735.639032573
1070,2017-09-30T00:00:00Z,Value,21711920.536882102
1070,2018-09-30T00:00:00Z,Value,21338077.344957996
1070,2019-09-30T00:00:00Z,Value,26062840.849183768
1070,2020-09-30T00:00:00Z,Value,34113425.63002215
1070,2012-03-31T00:00:00Z,Value,100412.56838105619
1070,2013-03-31T00:00:00Z,Value,1607088.077336768
1070,2014-03-31T00:00:00Z,Value,6852807.752622424
1070,2015-03-31T00:00:00Z,Value,15164137.486591915
1070,2016-03-31T00:00:00Z,Value,21749606.148698676
1070,2017-03-31T00:00:00Z,Value,23795646.73966361
1070,2018-03-31T00:00:00Z,Value,17650367.970050648
1070,2019-03-31T00:00:00Z,Value,21135393.38542409
1070,2020-03-31T00:00:00Z,Value,25831755.91251909
1070,2012-12-31T00:00:00Z,Value,1230072.9977602847
1070,2013-12-31T00:00:00Z,Value,5058990.249977903
1070,2014-12-31T00:00:00Z,Value,11366468.15577879
1070,2015-12-31T00:00:00Z,Value,20071207.670469303
1070,2016-12-31T00:00:00Z,Value,22469672.71765515
1070,2017-12-31T00:00:00Z,Value,17618886.130598858
1070,2018-12-31T00:00:00Z,Value,20597941.080126103
1070,2019-12-31T00:00:00Z,Value,24611031.936272234
1070,2020-12-31T00:00:00Z,Value,38001926.47204554
1466,2015-02-14T00:00:00Z,Capital Call,-1158076.10452082
1466,2018-02-14T00:00:00Z,Capital Call,-349959.795774892
1466,2019-02-14T00:00:00Z,Capital Call,-405566.58492237335
1466,2016-02-15T00:00:00Z,Capital Call,-408095.42556107044
1466,2014-08-15T00:00:00Z,Capital Call,-467459.75121203816
1466,2015-08-15T00:00:00Z,Capital Call,-729075.261214748
1466,2016-08-15T00:00:00Z,Capital Call,-956061.2997934223
1466,2017-08-15T00:00:00Z,Capital Call,-500743.568520993
1466,2014-11-15T00:00:00Z,Capital Call,-742921.7647667974
1466,2015-11-15T00:00:00Z,Capital Call,-969585.724586621
1466,2017-11-15T00:00:00Z,Capital Call,-150771.62050735205
1466,2014-05-16T00:00:00Z,Capital Call,-343269.0660180524
1466,2015-05-16T00:00:00Z,Capital Call,-724353.0013058335
1466,2016-05-16T00:00:00Z,Capital Call,-542892.5698641688
1466,2017-05-16T00:00:00Z,Capital Call,-360374.5029466227
1466,2014-03-31T00:00:00Z,Capital Call,-946549.822148867
1466,2020-11-15T00:00:00Z,Distribution,569230.2146451139
1466,2014-06-30T00:00:00Z,Value,1176459.3152605696
1466,2015-06-30T00:00:00Z,Value,4502435.963260459
1466,2016-06-30T00:00:00Z,Value,8339278.707873783
1466,2017-06-30T00:00:00Z,Value,11286186.690408565
1466,2018-06-30T00:00:00Z,Value,12585954.96904608
1466,2019-06-30T00:00:00Z,Value,13054432.858884089
1466,2020-06-30T00:00:00Z,Value,13125685.473659167
1466,2014-09-30T00:00:00Z,Value,1520465.7000554753
1466,2015-09-30T00:00:00Z,Value,5975748.825694996
1466,2016-09-30T00:00:00Z,Value,9639557.30524892
1466,2017-09-30T00:00:00Z,Value,11533639.492575292
1466,2018-09-30T00:00:00Z,Value,12248368.409856103
1466,2019-09-30T00:00:00Z,Value,13914865.62615802
1466,2020-09-30T00:00:00Z,Value,15599339.037951287
1466,2014-03-31T00:00:00Z,Value,942667.6089983676
1466,2015-03-31T00:00:00Z,Value,3624496.571292421
1466,2016-03-31T00:00:00Z,Value,8082830.254058416
1466,2017-03-31T00:00:00Z,Value,10448014.905623918
1466,2018-03-31T00:00:00Z,Value,12484329.133084863
1466,2019-03-31T00:00:00Z,Value,13099441.559461681
1466,2020-03-31T00:00:00Z,Value,13866648.370507203
1466,2014-12-31T00:00:00Z,Value,2199299.179611693
1466,2015-12-31T00:00:00Z,Value,7090316.884311988
1466,2016-12-31T00:00:00Z,Value,10161204.332122771
1466,2017-12-31T00:00:00Z,Value,11877875.254876649
1466,2018-12-31T00:00:00Z,Value,12574247.431175234
1466,2019-12-31T00:00:00Z,Value,13949249.404609865
1466,2020-12-31T00:00:00Z,Value,15545905.870034546
2000,2017-02-14T00:00:00Z,Capital Call,-152475.76614003628
2000,2018-02-14T00:00:00Z,Capital Call,-995630.598757416
2000,2019-02-14T00:00:00Z,Capital Call,-785945.6730335951
2000,2020-02-15T00:00:00Z,Capital Call,-205362.66219243407
2000,2016-08-15T00:00:00Z,Capital Call,-307859.32811535895
2000,2017-08-15T00:00:00Z,Capital Call,-2283605.8603988043
2000,2018-08-15T00:00:00Z,Capital Call,-293199.5212510228
2000,2019-08-15T00:00:00Z,Capital Call,-243134.0218381956
2000,2016-11-15T00:00:00Z,Capital Call,-1162516.7672801763
2000,2017-11-15T00:00:00Z,Capital Call,-619289.2114520073
2000,2018-11-15T00:00:00Z,Capital Call,-443612.01985459775
2000,2019-11-15T00:00:00Z,Capital Call,-206267.3747204244
2000,2020-11-15T00:00:00Z,Capital Call,-154783.3374319598
2000,2016-05-16T00:00:00Z,Capital Call,-536429.5110506937
2000,2017-05-16T00:00:00Z,Capital Call,272080.6243990049
2000,2018-05-16T00:00:00Z,Capital Call,-594358.8015474379
2000,2019-05-16T00:00:00Z,Capital Call,-395810.5316311121
2000,2016-03-31T00:00:00Z,Capital Call,-630961.4060511813
2000,2020-11-15T00:00:00Z,Distribution,556204.0445189985
2000,2016-06-30T00:00:00Z,Value,1142424.8294652454
2000,2017-06-30T00:00:00Z,Value,3489584.3645514618
2000,2018-06-30T00:00:00Z,Value,7019929.240764833
2000,2019-06-30T00:00:00Z,Value,12509693.23937119
2000,2020-06-30T00:00:00Z,Value,15537893.980020473
2000,2016-09-30T00:00:00Z,Value,1436864.1198999102
2000,2017-09-30T00:00:00Z,Value,4674327.24950944
2000,2018-09-30T00:00:00Z,Value,7809823.949388657
2000,2019-09-30T00:00:00Z,Value,13706889.872521216
2000,2020-09-30T00:00:00Z,Value,17557478.130714063
2000,2016-03-31T00:00:00Z,Value,634192.3410231248
2000,2017-03-31T00:00:00Z,Value,2581529.4509985438
2000,2018-03-31T00:00:00Z,Value,6613049.194641638
2000,2019-03-31T00:00:00Z,Value,11141210.173173716
2000,2020-03-31T00:00:00Z,Value,14115249.129681528
2000,2016-12-31T00:00:00Z,Value,2540529.477451992
2000,2017-12-31T00:00:00Z,Value,5482474.324682583
2000,2018-12-31T00:00:00Z,Value,8806435.705317676
2000,2019-12-31T00:00:00Z,Value,14826832.845529463
2000,2020-12-31T00:00:00Z,Value,17505427.50692617
2001,2019-07-01T00:00:00Z,Capital Call,-1798515.9018617123
2001,2018-02-14T00:00:00Z,Capital Call,-877203.9213404059
2001,2019-02-14T00:00:00Z,Capital Call,-531212.8894357011
2001,2016-08-15T00:00:00Z,Capital Call,-493628.6080535501
2001,2017-08-15T00:00:00Z,Capital Call,-1090087.8804083914
2001,2016-11-15T00:00:00Z,Capital Call,-514256.92160613835
2001,2017-11-15T00:00:00Z,Capital Call,-155156.13986179233
2001,2017-05-16T00:00:00Z,Capital Call,-1220239.305384457
2001,2018-05-16T00:00:00Z,Capital Call,-1407199.4630619884
2001,2016-06-30T00:00:00Z,Capital Call,-1573688.109010458
2001,2016-06-30T00:00:00Z,Value,1558056.8034499027
2001,2017-06-30T00:00:00Z,Value,3763261.9241956086
2001,2018-06-30T00:00:00Z,Value,8353773.781273016
2001,2020-06-30T00:00:00Z,Value,23489503.78903386
2001,2016-09-30T00:00:00Z,Value,2031844.4762761698
2001,2017-09-30T00:00:00Z,Value,4902235.07742665
2001,2018-09-30T00:00:00Z,Value,8490058.634799955
2001,2019-09-30T00:00:00Z,Value,19467581.403906606
2001,2020-09-30T00:00:00Z,Value,30880464.499228746
2001,2017-03-31T00:00:00Z,Value,2666504.388221525
2001,2018-03-31T00:00:00Z,Value,6816968.50717092
